,code,name,py,3,4,jz,day1,week1,month1,month3,month6,year1,year2,year3,year0,yearall,1,2,3
2846,320004,诺安优化收益债券,NAYHSYZQ,2019-08-30,1.1565,1.8901,-0.2587,-0.0432,1.8405,4.8029,2.5721,12.8403,11.4377,13.7296,14.4597,117.2957,2006-07-17,1,42.8034
2847,004626,南方高元债发起C,NFGYZFQC,2019-08-30,1.1506,1.1506,0.0435,-0.0434,1.1338,3.5923,4.8382,9.3934,14.1016,,7.1822,15.0370,2017-06-16,1,15.037
2848,004609,长信乐信灵活配置混合C,CXLXLHPZHHC,2019-08-30,1.1496,1.1676,0.1481,-0.0435,1.2239,6.0810,10.9974,13.2932,,,13.5744,17.0092,2017-12-07,1,17.0092
2849,003735,万家瑞盈灵活配置混合C,WJRYLHPZHHC,2019-08-30,1.1454,1.1454,-0.0262,-0.0436,0.6768,1.8223,2.4875,5.5765,9.1376,,3.4595,14.5285,2016-11-11,1,14.5285
2850,004987,诺德新享灵活配置混合,NDXXLHPZHH,2019-08-30,1.1424,1.1424,0.2457,-0.0437,-0.7817,9.6880,7.6314,1.4835,11.4319,,5.6604,14.24,2017-08-09,1,14.24
2851,001228,国联安鑫享灵活配置混合A,GLAXXLHPZHHA,2019-08-30,0.9094,1.0294,0.0991,-0.0439,0.8987,5.4499,8.8972,10.3373,-10.7994,-1.2093,22.8089,1.7544,2015-04-28,1,1.7544
2852,002186,国联安鑫享灵活配置混合C,GLAXXLHPZHHC,2019-08-30,0.8941,1.4241,0.1008,-0.0447,0.8801,3.1258,6.4659,7.8269,-12.7792,-3.3565,20.0457,32.8495,2015-11-28,1,32.8495
2853,240003,华宝宝康债券,HBBKZQ,2019-08-30,1.3087,2.1567,-0.0611,-0.0458,0.8555,1.8761,2.2981,5.7129,11.1960,12.2431,3.1528,165.1393,2003-07-15,1,30.8770
2854,660109,农银增强收益债券C,NYZQSYZQC,2019-08-30,1.5288,1.5998,0.0065,-0.0458,0.3808,1.4466,1.8656,4.3407,7.3143,7.2541,3.3182,62.4489,2011-07-01,1,37.8688
2855,003379,信诚至选混合A,XCZXHHA,2019-08-30,1.0903,1.1683,0.0734,-0.0459,0.7764,4.3149,5.5163,8.5650,13.7199,,8.2721,17.6205,2016-11-08,1,17.6205
2856,003336,长江收益增强债券,CJSYZQZQ,2019-08-30,1.0827,1.0827,-0.1660,-0.0462,0.8194,2.2959,1.4239,5.9290,8.3892,,3.8860,8.27,2016-10-17,1,8.27
2857,005919,天弘中证500指数C,THZZ500ZSC,2019-08-30,0.8640,0.8640,-0.9174,-0.0463,-0.6097,0.5587,-0.9288,3.3246,,,18.0973,-13.60,2018-04-24,1,-13.6
2858,164808,工银四季收益债券(LOF),GYSJSYZQLOF,2019-08-30,1.0771,1.6426,-0.0186,-0.0464,0.6636,2.1173,2.4920,6.8975,10.8744,9.7638,4.3743,82.5912,2011-02-10,1,39.3117
2859,003174,前海联合添惠纯债A,QHLHTHCZA,2019-08-30,1.0734,1.0734,-0.0466,-0.0466,0.4586,1.5323,1.9954,5.2663,,,3.3308,7.34,2018-04-10,1,7.34
2860,007038,前海联合添惠纯债C,QHLHTHCZC,2019-08-30,1.0734,1.0734,-0.0559,-0.0466,0.4492,1.4940,2.0245,,,,,1.7344,2019-02-22,1,1.7344
2861,092002,大成债券C,DCZQC,2019-08-30,1.0695,2.1272,-0.0561,-0.0467,0.4791,1.5187,0.8201,4.3248,12.0082,12.2291,2.6496,137.3226,2006-04-24,1,52.3261
2862,002169,永赢稳益债券,YYWYZQ,2019-08-30,1.0622,1.1284,-0.0376,-0.0470,0.5776,1.3647,1.8701,5.0509,10.1306,10.3507,2.6380,13.2422,2015-12-02,1,13.2422
2863,162205,泰达宏利风险预算混合,TDHLFXYSHH,2019-08-30,1.0611,3.0161,0.1510,-0.0471,0.4259,2.8397,5.0594,9.2341,2.1511,4.5704,12.1907,410.5869,2005-04-05,1,36.7967
2864,000962,天弘中证500指数A,THZZ500ZSA,2019-08-30,0.8453,0.8453,-0.9143,-0.0473,-0.5880,0.6070,-0.8329,3.5146,-19.4415,-18.7602,18.2569,-15.47,2015-01-20,1,-15.47
2865,519136,海富通瑞丰债券型,HFTRFZQX,2019-08-30,1.0526,1.0932,-0.0285,-0.0474,0.5252,1.5141,2.1347,4.3522,8.3136,9.7016,3.2467,9.57,2016-08-15,1,9.57
2866,003650,融通通润债券,RTTRZQ,2019-08-30,1.0517,1.1212,-0.0665,-0.0475,0.4010,1.2126,1.8202,4.7769,10.6191,,2.7854,12.4996,2017-03-13,1,12.4996
2867,003796,方正富邦睿利纯债C,FZFBRLCZC,2019-08-30,1.0316,1.1296,-0.0678,-0.0484,0.1943,0.9363,1.1207,4.7325,9.9668,,1.7271,13.5693,2016-12-16,1,13.5693
2868,003795,方正富邦睿利纯债A,FZFBRLCZA,2019-08-30,1.0338,1.1308,-0.0677,-0.0484,0.1938,0.9636,1.1963,4.8787,10.0304,,1.8121,13.6923,2016-12-16,1,13.6923
2869,004463,鹏华丰玉债券,PHFYZQ,2019-08-30,1.0327,1.1295,-0.0774,-0.0484,0.3596,1.3642,1.8150,5.2209,11.2839,,2.6586,13.4317,2017-03-10,1,13.4317
2870,001900,诺安精选价值混合,NAJXJZHH,2019-08-30,1.0226,1.0226,0.5111,-0.0489,-0.3022,3.7015,2.26,,,,,2.26,2019-02-28,1,2.26
2871,000896,鑫元聚鑫收益增强债A,XYJXSYZQZA,2019-08-30,1.0171,1.0771,0.0590,-0.0491,1.7812,3.0810,4.2324,7.4477,11.2192,11.28,5.8376,7.4835,2014-12-02,1,7.4835
2872,006613,富荣富金专项金融债纯债,FRFJZXJRZCZ,2019-08-30,1.0133,1.0133,-0.0690,-0.0493,0.3864,0.9565,1.33,,,,,1.33,2019-02-18,1,1.33
2873,006156,新华家盈双利混合C,XHJYSLHHC,2019-08-30,1.0001,1.0001,0,-0.05,-0.7640,0.5934,,,,,,0.01,2019-03-05,1,0.01
2874,320021,诺安双利债券发起,NASLZQFQ,2019-08-30,1.9950,1.9950,-0.0501,-0.0501,0.5038,1.5784,0.5544,12.5847,41.3891,40.3941,2.6235,99.50,2012-11-29,1,69.7872
2875,005517,富国新趋势灵活配置混合A,FGXQSLHPZHHA,2019-08-30,0.9810,0.9810,0.0612,-0.0509,0.8844,0.2350,-3.3688,-4.2086,,,-2.1739,-1.90,2018-03-12,1,-1.9
2876,002932,圆信永丰强化收益A,YXYFQHSYA,2019-08-30,1.1630,1.1630,0.0344,-0.0516,0.6665,2.6297,4.8220,10.2579,14.6039,16.1722,9.50,16.30,2016-07-27,1,16.3
2877,005706,兴业龙腾双益平衡混合,XYLTSYPHHH,2019-08-30,1.1550,1.1550,0.4697,-0.0519,1.4849,5.9536,7.3520,14.4357,,,17.3065,15.50,2018-04-19,1,15.5
2878,003734,万家瑞盈灵活配置混合A,WJRYLHPZHHA,2019-08-30,1.1468,1.1468,-0.0262,-0.0523,0.6583,1.9558,2.7967,5.9889,9.0839,,3.7171,14.6685,2016-11-11,1,14.6685
2879,006657,方正富邦中证500ETF联接C,FZFBZZ500ETFLJC,2019-08-30,0.9348,0.9348,-0.8906,-0.0535,-0.6483,1.3993,,,,,,-6.52,2019-03-26,1,-6.52
2880,450006,国富强化收益债券C,GFQHSYZQC,2019-08-30,1.1156,1.6657,-0.1343,-0.0537,0.3779,1.6450,2.6121,8.1853,8.9412,11.3030,6.7864,77.8184,2008-12-18,1,44.5809
2881,004852,广发价值回报混合A,GFJZHBHHA,2019-08-30,1.0934,1.0934,-0.0183,-0.0548,0.1557,1.2595,1.3346,3.7480,,,3.2094,9.34,2017-11-29,1,9.34
2882,003380,信诚至选混合C,XCZXHHC,2019-08-30,1.0912,1.1672,0.0642,-0.0550,0.7757,4.2913,5.4605,8.6437,13.6956,,8.2110,17.4930,2016-11-08,1,17.493
2883,210002,金鹰红利价值混合,JYHLJZHH,2019-08-30,1.0881,2.2861,-0.7117,-0.0551,0.3597,0,-2.7266,-1.9023,-17.5244,-10.9574,6.8966,160.2512,2008-12-04,1,54.3641
2884,519186,万家稳健增利债券A,WJWJZLZQA,2019-08-30,1.0842,1.6382,0.0092,-0.0553,0.5285,1.6883,1.6311,5.8376,8.3408,8.1754,3.7512,77.3845,2009-08-12,1,35.7663
2885,004206,华商元亨灵活配置混合,HSYHLHPZHH,2019-08-30,0.9016,0.9016,0.0333,-0.0554,0.0999,5.9086,4.1830,1.1102,-11.8757,,13.3375,-9.84,2017-01-25,1,-9.84
2886,519187,万家稳健增利债券C,WJWJZLZQC,2019-08-30,1.0797,1.5937,0.0093,-0.0555,0.5027,1.5901,1.4374,5.4342,7.5016,6.9068,3.4889,70.7515,2009-08-12,1,33.1637
2887,003885,汇安沪深300指数增强C,HAHS300ZSZQC,2019-08-30,1.0814,1.0814,0.4179,-0.0555,2.0189,8.4328,9.8760,12.7986,3.0985,,27.0292,8.14,2017-01-25,1,8.14
2888,003730,博时富华纯债债券,BSFHCZZQ,2019-08-30,1.0767,1.1412,-0.0557,-0.0557,0.5510,1.7194,2.4648,6.2224,12.3908,,2.9743,14.6161,2016-11-25,1,14.6161
2889,531008,建信稳定增利债券A,JXWDZLZQA,2019-08-30,1.7930,1.7930,-0.0557,-0.0558,0.2796,1.1280,-0.3336,5.9066,9.0632,7.8820,2.3986,40.5172,2014-09-29,1,40.5172
2890,000072,华安稳健回报混合,HAWJHBHH,2019-08-30,1.0728,1.8852,0,-0.0559,-0.3344,-0.1117,0.2617,1.2076,4.4596,6.3231,0.9219,88.5152,2013-05-14,1,73.2676
2891,004826,平安惠悦纯债,PAHYCZ,2019-08-30,1.0731,1.1101,-0.0559,-0.0559,0.4963,1.4763,1.4386,3.3976,,,2.1422,11.0371,2017-09-12,1,11.0371
2892,001157,国联安睿祺灵活配置混合,GLARQLHPZHH,2019-08-30,1.2504,1.2504,0.1041,-0.0560,0.4176,4.5747,4.1393,8.0353,22.3483,17.2983,10.4008,25.04,2015-04-08,1,25.04
2893,006059,鹏扬泓利债券A,PYHLZQA,2019-08-30,1.0646,1.0646,-0.0376,-0.0563,0.4624,2.2867,3.3291,,,,5.9198,6.46,2018-12-12,1,6.46
2894,003188,博时聚源纯债债券,BSJYCZZQ,2019-08-30,1.0620,1.2282,-0.0753,-0.0564,0.3490,1.2948,1.4489,4.8814,21.1953,,2.3326,23.4495,2017-02-09,1,23.4495
2895,005047,南华瑞扬纯债A,NHRYCZA,2019-08-30,0.8801,0.8801,-0.0568,-0.0568,0.1707,0.7095,0.6404,-3.6774,,,1.0564,-11.99,2017-12-26,1,-11.99
2896,003708,博时民丰纯债A,BSMFCZA,2019-08-30,1.0484,1.1164,-0.0477,-0.0571,0.2007,1.0214,1.5892,4.3671,9.6117,,2.5331,12.1560,2016-11-30,1,12.156
2897,003163,金鹰添益纯债,JYTYCZ,2019-08-30,1.0453,1.1358,-0.0574,-0.0574,0.4420,1.2691,1.7368,5.3316,11.5164,14.1445,2.8455,14.2016,2016-08-19,1,14.201599999999999
2898,005048,南华瑞扬纯债C,NHRYCZC,2019-08-30,0.8582,0.8582,-0.0466,-0.0582,0.1517,0.6686,0.4918,-3.9830,,,0.8816,-14.18,2017-12-26,1,-14.18
2899,470018,汇添富双利债券A,HTFSLZQA,2019-08-30,1.7120,1.7120,0.0584,-0.0584,0.9434,4.5177,9.2534,13.6032,12.78,15.1311,13.8298,71.20,2011-01-26,1,53.4050
2900,006513,鹏扬淳享债券A,PYCXZQA,2019-08-30,1.0248,1.0308,-0.0488,-0.0585,0.2532,1.4270,1.6872,,,,2.5267,3.0803,2018-12-12,1,3.0803
2901,004118,博时裕鹏纯债债券,BSYPCZZQ,2019-08-30,1.0221,1.1846,-0.0587,-0.0586,0.2958,1.2283,1.3405,4.3830,16.7064,,2.2991,19.0289,2016-12-22,1,19.0289
2902,003239,博时安祺6个月定开债A,BSAQ6GYDKZA,2019-08-30,1.0198,1.0448,-0.0980,-0.0588,0.2682,1.3380,1.2398,3.3427,7.2685,,1.9312,4.4795,2016-09-29,1,4.4795
2903,003240,博时安祺6个月定开债C,BSAQ6GYDKZC,2019-08-30,1.0121,1.0271,-0.0888,-0.0593,0.2036,1.1908,0.8926,2.8115,6.1040,,1.4908,2.7087,2016-09-29,1,2.7087
2904,005128,华夏永康添福混合,HXYKTFHH,2019-08-30,1.0109,1.0109,-0.0297,-0.0593,0.1089,2.6816,2.8383,3.7352,,,6.7476,1.09,2018-02-01,1,1.09
2905,005305,长信合利混合A,CXHLHHA,2019-08-30,1.0088,1.0088,0.0893,-0.0594,0.88,,,,,,,0.88,2019-06-11,1,0.88
2906,003432,信诚至瑞灵活配置A,XCZRLHPZA,2019-08-30,1.1741,1.1741,0.0938,-0.0596,1.1806,3.0183,5.2344,9.9345,12.3971,,13.3520,17.41,2016-10-21,1,17.41
2907,003433,信诚至瑞灵活配置C,XCZRLHPZC,2019-08-30,1.1705,1.1705,0.0941,-0.0598,1.1756,2.9916,5.1851,9.8236,12.1706,,13.2778,17.05,2016-10-21,1,17.05
2908,006783,红土创新中证500增强A,HTCXZZ500ZQA,2019-08-30,1.0012,1.0012,-0.8418,-0.0599,-1.3790,0.6535,0.04,,,,,0.12,2019-02-25,1,0.12
2909,000897,鑫元聚鑫收益增强债C,XYJXSYZQZC,2019-08-30,0.9977,1.0577,0.0602,-0.0601,1.7542,2.9725,4.0355,7.0035,10.3162,9.8788,5.5544,5.4441,2014-12-02,1,5.4441
2910,003161,南方安泰混合,NFATHH,2019-08-30,1.1647,1.1647,-0.0172,-0.0601,0.9972,5.1648,6.4333,9.7428,12.5423,,10.6393,16.47,2016-09-22,1,16.47
2911,570008,诺德周期策略混合,NDZQCLHH,2019-08-30,1.6470,2.5420,-0.3630,-0.0607,1.5413,10.3148,19.3478,19.2308,8.7842,28.0870,35.6672,181.1660,2012-03-21,1,139.2902
2912,660002,农银恒久增利债券A,NYHJZLZQA,2019-08-30,1.3159,1.7193,-0.0076,-0.0608,0.6886,1.7946,2.6603,6.1127,9.8641,9.9301,3.8583,77.8153,2008-12-23,1,41.8787
2913,420009,天弘安康颐养混合,THAKYYHH,2019-08-30,1.6420,1.6420,0.0609,-0.0609,1.0462,5.2564,5.5949,8.4544,11.1713,14.0278,7.5311,64.20,2012-11-28,1,45.8259
2914,002933,圆信永丰强化收益C,YXYFQHSYC,2019-08-30,1.1491,1.1491,0.0348,-0.0609,0.6305,2.5250,4.6253,9.8566,13.7272,14.8296,9.2093,14.91,2016-07-27,1,14.91
2915,005518,富国新趋势灵活配置混合C,FGXQSLHPZHHC,2019-08-30,0.9727,0.9727,0.0617,-0.0616,0.8397,0.1132,-3.6072,-4.6746,,,-2.4960,-2.73,2018-03-12,1,-2.73
2916,660102,农银恒久增利债券C,NYHJZLZQC,2019-08-30,1.2852,1.6219,-0.0078,-0.0622,0.6658,1.7175,2.4962,5.7397,9.1796,8.8964,3.6397,52.6806,2010-10-25,1,39.5660
2917,004359,创金合信量化核心混合A,CJHXLHHXHHA,2019-08-30,1.1255,1.1755,0.1067,-0.0622,-0.5215,5.6013,7.9823,15.6018,10.5974,,25.6699,18.1623,2017-03-27,1,18.1623
2918,002521,永赢双利债券A,YYSLZQA,2019-08-30,1.1195,2.9695,-0.2406,-0.0625,0.9195,3.3226,4.6555,11.6485,13.1343,218.0188,12.1743,224.0612,2016-05-25,1,224.0612
2919,050106,博时稳定价值债券A,BSWDJZZQA,2019-08-30,1.5930,1.9770,-0.1254,-0.0628,0.9506,2.3779,3.0401,6.8410,8,7.8537,3.1068,114.1961,2007-09-06,1,66.9263
2920,004602,前海开源润和债券A,QHKYRHZQA,2019-08-30,1.1128,1.1128,-0.0629,-0.0629,0.3155,1.3387,1.6070,5.2194,11.1688,,2.6284,11.28,2017-08-14,1,11.28
2921,002377,建信睿怡纯债,JXRYCZ,2019-08-30,1.1039,1.1271,-0.0543,-0.0634,0.5832,1.4801,1.6109,4.0434,9.3977,10.9022,2.0147,12.8984,2016-02-22,1,12.8984
2922,004603,前海开源润和债券C,QHKYRHZQC,2019-08-30,1.1023,1.1023,-0.0635,-0.0635,0.3003,1.3050,1.5570,5.1111,10.1309,,2.5586,10.23,2017-08-14,1,10.23
2923,003360,前海开源瑞和债券A,QHKYRHZQA,2019-08-30,1.0942,1.0992,0.0457,-0.0639,1.1650,3.4216,2.7707,4.5381,8.4645,,4.3785,9.9613,2017-03-30,1,9.9613
2924,050006,博时稳定价值债券B,BSWDJZZQB,2019-08-30,1.5580,1.9190,-0.0641,-0.0641,0.9067,2.2981,2.9062,6.5664,7.3743,7.0055,2.9062,114.6144,2005-08-24,1,64.5641
2925,485107,工银添利债券A,GYTLZQA,2019-08-30,1.2422,1.7992,-0.0563,-0.0643,0.9263,2.9249,1.5782,4.7828,7.2341,-1.5377,2.8652,98.6708,2008-04-14,1,34.4851
2926,000967,华泰柏瑞创新动力混合,HTBRCXDLHH,2019-08-30,1.55,1.55,0.2587,-0.0645,3.6789,8.0139,9.8512,14.7298,23.7031,40.5258,25.3032,54.9845,2015-02-06,1,54.9845
2927,004853,广发价值回报混合C,GFJZHBHHC,2019-08-30,1.0827,1.0827,-0.0185,-0.0646,0.1202,1.1491,1.1019,3.2520,,,2.9085,8.27,2017-11-29,1,8.27
2928,470028,汇添富社会责任混合,HTFSHZRHH,2019-08-30,1.5450,1.5450,0.4551,-0.0647,2.1150,10.3571,22.2310,5.6049,-13.8316,-11.6638,36.4841,54.50,2011-03-29,1,41.4835
2929,161119,易方达中债新综指(LOF)A,YFDZZXZZLOFA,2019-08-30,1.3844,1.3844,-0.0433,-0.0650,0.6983,1.7866,2.6318,6.8045,11.9250,12.7913,3.1902,38.44,2012-11-08,1,35.4997
2930,000477,广发主题领先混合,GFZTLXHH,2019-08-30,1.5360,1.5360,0.1304,-0.0651,0.3266,1.8568,5.1335,3.3647,-11.9771,-7.9688,26.5239,53.60,2014-07-31,1,50.4407
2931,003498,前海联合添和纯债A,QHLHTHCZA,2019-08-30,1.2286,1.2386,-0.0488,-0.0651,12.0882,13.3081,13.8419,17.6997,21.9239,,15.3886,23.9966,2016-12-07,1,23.9966
2932,005990,申万菱信安泰惠利纯债C,SWLXATHLCZC,2019-08-30,1.0648,1.0648,-0.0469,-0.0657,0.6522,1.7584,2.0999,6.4374,,,3.0884,6.48,2018-08-16,1,6.48
2933,005936,申万菱信安泰惠利纯债A,SWLXATHLCZA,2019-08-30,1.0651,1.0651,-0.0375,-0.0657,0.6616,1.7482,2.0993,6.4568,,,3.0675,6.51,2018-08-16,1,6.51
2934,519661,银河增利债券C,YHZLZQC,2019-08-30,1.4130,1.7130,-0.0707,-0.0658,-0.3937,0.7968,1.2194,5.3902,8.3214,9.3583,4.1096,71.3644,2013-07-17,1,56.2119
2935,006060,鹏扬泓利债券C,PYHLZQC,2019-08-30,1.0618,1.0618,-0.0377,-0.0659,0.4351,2.2043,3.1475,,,,5.6623,6.18,2018-12-12,1,6.18
2936,006685,农银汇理永安混合,NYHLYAHH,2019-08-30,1.0586,1.0586,-0.0566,-0.0661,1.9355,2.9066,4.2134,,,,5.8494,5.86,2018-12-27,1,5.86
2937,160513,博时稳健回报债券(LOF)A,BSWJHBZQLOFA,2019-08-30,1.5060,1.5810,-0.1988,-0.0664,1.4142,3.8620,2.7986,8.1120,7.1124,1.8944,5.1676,59.1828,2011-06-10,1,37.1084
2938,003207,博时富发纯债,BSFFCZ,2019-08-30,1.0471,1.1376,-0.0573,-0.0669,0.3161,1.2767,1.6108,5.6234,12.1682,,2.5486,14.3330,2016-09-07,1,14.333
2939,003709,博时民丰纯债C,BSMFCZC,2019-08-30,1.0448,1.1054,-0.0478,-0.0669,0.1726,0.9176,1.3877,3.9575,8.7388,,2.2609,10.9576,2016-11-30,1,10.9576
2940,003728,融通通宸债券,RTTCZQ,2019-08-30,1.0428,1.1088,-0.0383,-0.0671,0.3175,0.8901,1.1445,4.1438,8.7299,,1.8856,11.1981,2016-12-21,1,11.1981
2941,007076,汇添富中证医药ETF联接A,HTFZZYYETFLJA,2019-08-30,1.0395,1.0395,-0.2303,-0.0673,5.3405,8.53,,,,,,3.95,2019-03-26,1,3.95
2942,007077,汇添富中证医药ETF联接C,HTFZZYYETFLJC,2019-08-30,1.0378,1.0378,-0.2211,-0.0674,5.3176,8.4317,,,,,,3.78,2019-03-26,1,3.78
2943,000189,易方达丰华债券A,YFDFHZQA,2019-08-30,1.0358,1.1309,-0.1157,-0.0675,1.6487,4.2681,3.4869,4.1773,7.6748,10.8325,3.7735,13.3816,2016-01-13,1,13.3816
2944,003499,前海联合添和纯债C,QHLHTHCZC,2019-08-30,1.0339,1.1045,-0.0387,-0.0676,0.4566,1.5042,1.9376,5.2686,8.5039,,3.2907,10.5004,2016-12-07,1,10.5004
2945,006650,招商安庆债券,ZSAQZQ,2019-08-30,1.0268,1.0268,-0.0292,-0.0681,0.8843,2.3117,2.7108,,,,,2.68,2019-01-31,1,2.68
2946,005504,添富沪港深大盘价值混合,TFHGSDPJZHH,2019-08-30,0.8797,0.8797,1.3947,-0.0682,-3.3934,2.8288,-0.7447,-5.3883,,,6.7468,-12.03,2018-02-13,1,-12.03
2947,005513,南华瑞恒中短债债券A,NHRHZDZZQA,2019-08-30,1.0236,1.0236,-0.0781,-0.0683,0.5007,1.3465,2.36,,,,,2.36,2019-01-29,1,2.36
2948,005159,华泰保兴尊合债券A,HTBXZHZQA,2019-08-30,1.1686,1.1686,-0.0770,-0.0684,0.6720,2.2397,4.1347,11.4970,,,7.8741,16.86,2017-11-21,1,16.86
2949,005514,南华瑞恒中短债债券C,NHRHZDZZQC,2019-08-30,1.0222,1.0222,-0.0782,-0.0684,0.4817,1.2781,2.2404,,,,,2.22,2019-01-29,1,2.22
2950,006514,鹏扬淳享债券C,PYCXZQC,2019-08-30,1.0225,1.0275,-0.0586,-0.0684,0.1951,1.2915,1.4515,,,,2.2186,2.7501,2018-12-12,1,2.7501
2951,151002,银河收益债券,YHSYZQ,2019-08-30,1.4578,3.0678,-0.0891,-0.0685,-0.3214,1.0326,2.8866,6.7565,7.8036,8.8189,5.8942,377.9623,2003-08-04,1,80.6614
2952,007090,海富通养老混合(FOF),HFTYLHHFOF,2019-08-28,1.0211,1.0211,-0.2345,-0.0685,0.0784,2.3557,,,,,,2.11,2019-04-25,3,
2953,005174,富荣富安债券C,FRFAZQC,2019-08-30,1.0197,1.0675,-0.1371,-0.0686,2.7924,3.5650,1.2505,5.1697,,,3.0385,6.7788,2018-04-03,1,6.7788
2954,005160,华泰保兴尊合债券C,HTBXZHZQC,2019-08-30,1.1647,1.1647,-0.0686,-0.0686,0.6568,2.1936,4.0468,11.3054,,,7.7628,16.47,2017-11-21,1,16.47
2955,128112,国投瑞银优化增强债券C,GTRYYHZQZQC,2019-08-30,1.4520,1.7580,-0.0688,-0.0688,0.5540,1.6095,0.1379,4.2355,10,14.5595,2.5423,81.0869,2010-09-08,1,57.4177
2956,005931,中融恒裕纯债A,ZRHYCZA,2019-08-30,1.0164,1.0264,-0.0688,-0.0688,0.5241,1.2552,0.9618,,,,1.8636,2.6479,2018-10-26,1,2.6479
2957,005932,中融恒裕纯债C,ZRHYCZC,2019-08-30,1.0153,1.0253,-0.0689,-0.0689,0.4948,1.1960,0.9428,,,,1.7845,2.5377,2018-10-26,1,2.5377
2958,006898,天弘弘丰增强回报债券A,THHFZQHBZQA,2019-08-30,1.0137,1.0137,0.0099,-0.0690,0.3067,1.3295,,,,,,1.37,2019-03-20,1,1.37
2959,001296,长城转型成长灵活配置混合,CCZXCZLHPZHH,2019-08-30,1.0116,1.0116,0.7269,-0.0691,2.9828,6.6301,1.8936,3.7113,-2.4494,,9.8371,1.16,2017-04-26,1,1.16
2960,006899,天弘弘丰增强回报债券C,THHFZQHBZQC,2019-08-30,1.0119,1.0119,0.0099,-0.0691,0.2675,1.2305,,,,,,1.19,2019-03-20,1,1.19
2961,007184,蜂巢添鑫纯债A,FCTXCZA,2019-08-30,1.0123,1.0223,-0.0790,-0.0691,0.5663,1.9520,,,,,,2.2375,2019-04-24,1,2.2375
2962,007128,天弘增强回报债券A,THZQHBZQA,2019-08-30,1.0122,1.0122,-0.0198,-0.0691,0.2377,1.22,,,,,,1.22,2019-05-29,1,1.22
2963,261002,景顺长城优信增利债券A,JSCCYXZLZQA,2019-08-30,1.4440,1.4540,0,-0.0692,0.2082,0.7676,0.5571,4.0346,5.7876,7.7611,2.1216,45.7726,2012-03-15,1,33.2103
2964,007129,天弘增强回报债券C,THZQHBZQC,2019-08-30,1.0112,1.0112,-0.0099,-0.0692,0.2081,1.12,,,,,,1.12,2019-05-29,1,1.12
2965,005173,富荣富安债券A,FRFAZQA,2019-08-30,1.0095,1.0578,-0.1385,-0.0693,0.4978,1.5491,-0.1780,3.8941,,,1.6460,5.6915,2018-04-03,1,5.6915
2966,005306,长信合利混合C,CXHLHHC,2019-08-30,1.0075,1.0075,0.0894,-0.0694,0.8307,,,,,,,0.75,2019-06-11,1,0.75
2967,000045,工银产业债债券A,GYCYZZQA,2019-08-30,1.4270,1.5780,0.0701,-0.07,0.4930,3.0325,4.0846,8.8482,12.7172,15.0998,7.6981,60.2336,2013-03-29,1,50.5955
2968,001015,华夏沪深300指数增强A,HXHS300ZSZQA,2019-08-30,1.4280,1.4280,0.4926,-0.07,-1.9231,6.5672,7.2072,15.9091,4.5388,22.9974,26.9333,42.80,2015-02-10,1,42.8
2969,006784,红土创新中证500增强C,HTCXZZ500ZQC,2019-08-30,0.9992,0.9992,-0.8337,-0.07,-1.4012,0.5636,-0.1599,,,,,-0.08,2019-02-25,1,-0.08
2970,003231,创金合信医疗保健股票C,CJHXYLBJGPC,2019-08-30,1.4246,1.3012,0.0702,-0.0701,8.7647,17.6869,30.8414,31.4325,27.6921,30.1182,59.2088,30.1182,2016-08-30,1,30.1182
2971,003230,创金合信医疗保健股票A,CJHXYLBJGPA,2019-08-30,1.4249,1.3793,0.0702,-0.0701,8.7876,17.7117,30.6648,31.4835,27.9464,37.9262,59.0468,37.9262,2016-08-30,1,37.9262
2972,002522,永赢双利债券C,YYSLZQC,2019-08-30,1.1266,1.1396,-0.2391,-0.0709,0.8865,3.2252,4.4599,11.2361,12.3164,12.0990,11.9214,14.1168,2016-05-25,1,14.1168
2973,253030,国联安信心增益债券,GLAXXZYZQ,2019-08-30,1.1209,1.2289,-0.0535,-0.0713,0.5202,1.4114,1.6505,4.8453,8.1428,7.8826,2.0206,24.4899,2010-06-22,1,4.9532
2974,001016,华夏沪深300指数增强C,HXHS300ZSZQC,2019-08-30,1.3950,1.3950,0.4320,-0.0716,-2.0365,6.4073,6.8966,15.2893,3.4099,21.0938,26.4733,39.50,2015-02-10,1,39.5
2975,002938,中银证券健康产业混合,ZYZQJKCYHH,2019-08-30,0.9718,0.9718,-1.1595,-0.0720,1.8338,4.7311,6.4170,7.9538,-3.1686,,23.5601,-2.82,2016-09-07,1,-2.82
2976,005109,汇安多策略混合A,HADCLHHA,2019-08-30,1.1021,1.1321,0.5016,-0.0725,2.2736,14.1432,17.6132,26.2452,,,44.2367,13.3556,2017-11-22,1,13.3556
2977,004360,创金合信量化核心混合C,CJHXLHHXHHC,2019-08-30,1.0988,1.1488,0.1093,-0.0728,-0.5791,5.3903,7.5462,14.7092,8.5308,,25.0057,15.4334,2017-03-27,1,15.4334
2978,005110,汇安多策略混合C,HADCLHHC,2019-08-30,1.0929,1.1229,0.4966,-0.0731,2.2357,14.0193,17.3637,25.7234,,,43.87,12.4344,2017-11-22,1,12.4344
2979,002881,中加丰润纯债债券A,ZJFRCZZQA,2019-08-30,1.7551,1.9981,-0.0569,-0.0733,0.4575,1.4736,1.7473,4.8415,10.7899,99.1174,2.6246,99.9537,2016-06-17,1,99.9537
